STATE_CODE,COUNTY_NAME,COUNTY_CODE,PLACE_NAME,PLACE_TYPE,PLACE_CODE
GA,Peach,225,Warner Robins,City of,80508
GA,Pierce,229,Waycross,City of,80956
GA,Richmond,245,Augusta,,04200
GA,Richmond,245,Augusta-Richmond County,Consolidated Government of,04200
GA,Richmond,245,Country Club Hills,,04200
GA,Richmond,245,Forest Hills,,04200
GA,Richmond,245,Hephzibah,City of,04200
GA,Rockdale,247,Conyers,City of,19336
GA,Spalding,255,Griffin,City of,35324
GA,Sumter,261,Americus,City of,02116
GA,Thomas,275,Thomasville,City of,76224
GA,Tift,277,Tifton,City of,76476
GA,Toombs,279,Vidalia,City of,79388
GA,Troup,285,La Grange,,44340
GA,Troup,285,LaGrange,City of,44340
GA,Walton,297,Loganville,City of,47196
GA,Walton,297,Monroe,City of,52192
GA,Ware,299,Waycross,City of,80956
GA,Wayne,305,Jesup,City of,42268
GA,Whitfield,313,Dalton,City of,21380
HI,Honolulu,003,Honolulu,City and County of,16999
IA,Black Hawk,013,Castle Hill,,82425
IA,Black Hawk,013,Cedar City,,11755
IA,Black Hawk,013,Cedar Falls,City of,11755
IA,Black Hawk,013,Waterloo,City of,82425
IA,Boone,015,Boone,City of,07480
IA,Buena Vista,021,Storm Lake,City of,75630
IA,Carroll,027,Carroll,City of,11080
IA,Cerro Gordo,033,Mason City,City of,50160
IA,Clay,041,Spencer,City of,74280
IA,Clinton,045,Clinton,City of,14430
IA,Clinton,045,Lyons,,14430
IA,Dallas,049,Clive,City of,14520
IA,Dallas,049,Urbandale,City of,79950
IA,Dallas,049,Waukee,City of,82695
IA,Dallas,049,West Des Moines,City of,83910
IA,Des Moines,057,Burlington,City of,09550
IA,Dubuque,061,Dubuque,City of,22395
IA,Dubuque,061,Eagle Point,,22395
IA,Jasper,099,Newton,City of,56505
IA,Johnson,103,Coralville,City of,16230
IA,Johnson,103,Iowa City,City of,38595
IA,Johnson,103,North Liberty,City of,57360
IA,Lee,111,Fort Madison,City of,28605
IA,Lee,111,Keokuk,City of,40845
IA,Linn,113,Cedar Hills,,12000
IA,Linn,113,Cedar Rapids,City of,12000
IA,Linn,113,Lincolnway Village,,12000
IA,Linn,113,Louisa,,12000
IA,Linn,113,Marion,City of,49485
IA,Linn,113,Worthington Acres,,12000
IA,Mahaska,123,Oskaloosa,City of,59925
IA,Marion,125,Pella,City of,62040
IA,Marshall,127,Marshalltown,City of,49755
IA,Muscatine,139,Muscatine,City of,55110
IA,Plymouth,149,Sioux City,City of,73335
IA,Polk,153,Altoona,City of,01630
IA,Polk,153,Ankeny,City of,02305
IA,Polk,153,Clive,City of,14520
IA,Polk,153,Commerce,,83910
IA,Polk,153,Des Moines,City of,21000
IA,Polk,153,East Des Moines,,21000
IA,Polk,153,Fort Des Moines,,21000
IA,Polk,153,Johnston,City of,39765
IA,Polk,153,Urbandale,City of,79950
IA,Polk,153,West Des Moines,City of,83910
IA,Pottawattamie,155,Council Bluffs,City of,16860
IA,Scott,163,Bettendorf,City of,06355
IA,Scott,163,Davenport,City of,19000
IA,Scott,163,Green Acres,,19000
IA,Scott,163,Nahant,,19000
IA,Scott,163,Probstei,,19000
IA,Scott,163,Ridgeview Park,,19000
IA,Scott,163,Walnut Grove,,19000
IA,Story,169,Ames,City of,01855
IA,Story,169,Ontario,,01855
IA,Wapello,179,Ottumwa,City of,60465
IA,Warren,181,Des Moines,City of,21000
IA,Warren,181,Indianola,City of,38280
IA,Warren,181,West Des Moines,City of,83910
IA,Webster,187,Fort Dodge,City of,28515
IA,Woodbury,193,Leeds,,73335
IA,Woodbury,193,Morningside,,73335
IA,Woodbury,193,Riverside,,73335
IA,Woodbury,193,Sioux City,City of,73335
IA,Woodbury,193,Springdale,,73335
ID,Ada,001,Boise,,08830
ID,Ada,001,Boise City,City of,08830
ID,Ada,001,Boise Hills Village,,08830
ID,Ada,001,Boise Junction,,08830
ID,Ada,001,Eagle,City of,23410
ID,Ada,001,Garden City,City of,29620
ID,Ada,001,Highlands,,08830
ID,Ada,001,Kuna,City of,44290
ID,Ada,001,Meridian,City of,52120
ID,Bannock,005,Alameda,,64090
ID,Bannock,005,Chubbuck,City of,14680
ID,Bannock,005,Pocatello,City of,64090
ID,Bingham,011,Blackfoot,City of,07840
ID,Bonneville,019,Ammon,City of,01990
ID,Bonneville,019,Idaho Falls,City of,39700
ID,Canyon,027,Caldwell,City of,12250
ID,Canyon,027,Nampa,City of,56260
ID,Cassia,031,Burley,City of,11260
ID,Elmore,039,Mountain Home,City of,54730
ID,Jerome,053,Jerome,City of,41320
ID,Kootenai,055,Coeur d'Alene,City of,16750
ID,Kootenai,055,Hayden,City of,36370
ID,Kootenai,055,Post Falls,City of,64810
ID,Latah,057,Moscow,City of,54550
ID,Madison,065,Rexburg,City of,67420
ID,Minidoka,067,Burley,City of,11260
ID,Nez Perce,069,Lewiston,City of,46540
ID,Nez Perce,069,Lewiston Orchards,,46540
ID,Nez Perce,069,North Lewiston,,46540
ID,Nez Perce,069,Transfer,,46540
ID,Power,077,Pocatello,City of,64090
ID,Twin Falls,083,Twin Falls,City of,82810
IL,Adams,001,Quincy,City of,62367
IL,Boone,007,Belvidere,City of,05092
IL,Boone,007,Loves Park,City of,45031
IL,Champaign,019,Champaign,City of,12385
IL,Champaign,019,Kenwood,,12385
IL,Champaign,019,Rantoul,Village of,62783
IL,Champaign,019,Urbana,City of,77005
IL,Christian,021,Taylorville,City of,74574
IL,Clinton,027,Centralia,City of,12164
IL,Coles,029,Charleston,City of,12567
IL,Coles,029,Mattoon,City of,47553
IL,Cook,031,Alsip,Village of,01010
IL,Cook,031,Altgeld Gardens,,14000
IL,Cook,031,Arlington Heights,Village of,02154
IL,Cook,031,Barrington,Village of,03844
IL,Cook,031,Bartlett,Village of,04013
IL,Cook,031,Bellwood,Village of,04975
IL,Cook,031,Bensenville,Village of,05248
IL,Cook,031,Bernice,,42028
IL,Cook,031,Berwyn,City of,05573
IL,Cook,031,Blue Island,City of,06704
IL,Cook,031,Braeside,,34722
IL,Cook,031,Bridgeview,Village of,08225
IL,Cook,031,Brookfield,Village of,08576
IL,Cook,031,Buffalo Grove,Village of,09447
IL,Cook,031,Burbank,City of,09642
IL,Cook,031,Burnside,,14000
IL,Cook,031,Burr Ridge,Village of,09980
IL,Cook,031,Calumet City,City of,10487
IL,Cook,031,Chicago,City of,14000
IL,Cook,031,Chicago Heights,City of,14026
IL,Cook,031,Chicago Ridge,Village of,14065
IL,Cook,031,Cicero,Town of,14351
IL,Cook,031,Clearing,,14000
IL,Cook,031,Country Club Hills,City of,16691
IL,Cook,031,Crestwood,Village of,17497
IL,Cook,031,Deerfield,Village of,18992
IL,Cook,031,Des Plaines,City of,19642
IL,Cook,031,Dolton,Village of,20292
IL,Cook,031,Dunning,,14000
IL,Cook,031,East Side,,14000
IL,Cook,031,Elgin,City of,23074
IL,Cook,031,Elk Grove Village,Village of,23256
IL,Cook,031,Elmhurst,City of,23620
IL,Cook,031,Elmwood Park,Village of,23724
IL,Cook,031,Elsdon,,14000
IL,Cook,031,Englewood,,14000
IL,Cook,031,Evanston,City of,24582
IL,Cook,031,Evergreen Park,Village of,24634
IL,Cook,031,Fernway,,75484
IL,Cook,031,Forest Park,Village of,26935
IL,Cook,031,Frankfort,Village of,27624
IL,Cook,031,Franklin Park,Village of,27702
IL,Cook,031,Glenview,Village of,29938
IL,Cook,031,Hanover Park,Village of,32746
IL,Cook,031,Harvey,City of,33383
IL,Cook,031,Hazel Crest,Village of,33695
IL,Cook,031,Hazel Green,,01010
IL,Cook,031,Hegewisch,,14000
IL,Cook,031,Hickory Hills,City of,34514
IL,Cook,031,Hinsdale,Village of,35307
IL,Cook,031,Hoffman Estates,Village of,35411
IL,Cook,031,Homer Glen,Village of,35835
IL,Cook,031,Homewood,Village of,35879
IL,Cook,031,Hubbard Woods,,82530
IL,Cook,031,Indian Hill,,14026
IL,Cook,031,Justice,Village of,38830
IL,Cook,031,Kensington,,14000
IL,Cook,031,La Grange,Village of,40767
IL,Cook,031,La Grange Park,Village of,40793
IL,Cook,031,Lansing,Village of,42028
IL,Cook,031,Lemont,Village of,42795
IL,Cook,031,Lincolnwood,Village of,43744
IL,Cook,031,Lyons,Village of,45434
IL,Cook,031,Markham,City of,47007
IL,Cook,031,Matteson,Village of,47540
IL,Cook,031,Maywood,Village of,47774
IL,Cook,031,Melrose Park,Village of,48242
IL,Cook,031,Midlothian,Village of,48892
IL,Cook,031,Morton Grove,Village of,50647
IL,Cook,031,Mount Prospect,Village of,51089
IL,Cook,031,Niles,Village of,53000
IL,Cook,031,Norridge,Village of,53377
IL,Cook,031,Northbrook,Village of,53481
IL,Cook,031,Northlake,City of,53871
IL,Cook,031,Oak Forest,City of,54638
IL,Cook,031,Oak Lawn,Village of,54820
IL,Cook,031,Oak Park,Village of,54885
IL,Cook,031,Oakglen,,42028
IL,Cook,031,Orland Park,Village of,56640
IL,Cook,031,Palatine,Village of,57225
IL,Cook,031,Palos Heights,City of,57381
IL,Cook,031,Palos Hills,City of,57394
IL,Cook,031,Park Forest,Village of,57732
IL,Cook,031,Park Ridge,City of,57875
IL,Cook,031,Prospect Heights,City of,62016
IL,Cook,031,Pullman,,14000
IL,Cook,031,Richton Park,Village of,63706
IL,Cook,031,River Forest,Village of,64304
IL,Cook,031,River Grove,Village of,64343
IL,Cook,031,Riverdale,Village of,64278
IL,Cook,031,Rolling Meadows,City of,65338
IL,Cook,031,Roselle,Village of,65806
IL,Cook,031,Sauganash,,14000
IL,Cook,031,Sauk Village,Village of,67769
IL,Cook,031,Schaumburg,Village of,68003
IL,Cook,031,Schiller Park,Village of,68081
IL,Cook,031,Skokie,Village of,70122
IL,Cook,031,South Chicago,,14000
IL,Cook,031,South Deering,,14000
IL,Cook,031,South Holland,Village of,70850
IL,Cook,031,Streamwood,Village of,73157
IL,Cook,031,Summit,Village of,73638
IL,Cook,031,Thornton Junction,,70850
IL,Cook,031,Tinley Park,Village of,75484
IL,Cook,031,West Pullman,,14000
IL,Cook,031,Westchester,Village of,80047
IL,Cook,031,Western Springs,Village of,80242
IL,Cook,031,Wheeling,Village of,81087
IL,Cook,031,Wilmette,Village of,82075
IL,Cook,031,Winnetka,Village of,82530
IL,Cook,031,Woodridge,Village of,83245
IL,Cook,031,Worth,Village of,83518
IL,DeKalb,037,DeKalb,City of,19161
IL,DeKalb,037,Sycamore,City of,74223
IL,DuPage,043,Addison,Village of,00243
IL,DuPage,043,Aurora,City of,03012
IL,DuPage,043,Bartlett,Village of,04013
IL,DuPage,043,Batavia,City of,04078
IL,DuPage,043,Bensenville,Village of,05248
IL,DuPage,043,Bloomingdale,Village of,06587
IL,DuPage,043,Bolingbrook,Village of,07133
IL,DuPage,043,Burr Ridge,Village of,09980
IL,DuPage,043,Carol Stream,Village of,11332
IL,DuPage,043,Chicago,City of,14000
IL,DuPage,043,Darien,City of,18628
IL,DuPage,043,Downers Grove,Village of,20591
IL,DuPage,043,Elk Grove Village,Village of,23256
IL,DuPage,043,Elmhurst,City of,23620
IL,DuPage,043,Glen Ellyn,Village of,29756
IL,DuPage,043,Glendale Heights,Village of,29730
IL,DuPage,043,Hanover Park,Village of,32746
IL,DuPage,043,Hinsdale,Village of,35307
IL,DuPage,043,Lemont,Village of,42795
IL,DuPage,043,Lisle,Village of,43939
IL,DuPage,043,Lombard,Village of,44407
IL,DuPage,043,Naperville,City of,51622
IL,DuPage,043,Roselle,Village of,65806
IL,DuPage,043,Saint Charles,City of,66703
IL,DuPage,043,Schaumburg,Village of,68003
IL,DuPage,043,South Addison,,77993
IL,DuPage,043,Villa Park,Village of,77993
IL,DuPage,043,Warrenville,City of,78929
IL,DuPage,043,West Chicago,City of,80060
IL,DuPage,043,Westmont,Village of,80645
IL,DuPage,043,Wheaton,City of,81048
IL,DuPage,043,Wood Dale,City of,82985
IL,DuPage,043,Woodridge,Village of,83245
IL,Effingham,049,Effingham,City of,22736
IL,Fulton,057,Canton,City of,11007
IL,Grundy,063,Channahon,Village of,12476
IL,Grundy,063,Minooka,Village of,49607
IL,Grundy,063,Morris,City of,50491
IL,Henry,073,Kewanee,City of,39727
IL,Jackson,077,Carbondale,City of,11163
IL,Jefferson,081,Centralia,City of,12164
IL,Jefferson,081,Mount Vernon,City of,51180
IL,Jefferson,081,Summersville,,51180
IL,Johnson,087,Marion,City of,46916
IL,Kane,089,Algonquin,Village of,00685
IL,Kane,089,Aurora,City of,03012
IL,Kane,089,Bartlett,Village of,04013
IL,Kane,089,Batavia,City of,04078
IL,Kane,089,Campton Hills,Village of,10906
IL,Kane,089,Carpentersville,Village of,11358
IL,Kane,089,Elgin,City of,23074
IL,Kane,089,Geneva,City of,28872
IL,Kane,089,Hoffman Estates,Village of,35411
IL,Kane,089,Huntley,Village of,36750
IL,Kane,089,Montgomery,Village of,50218
IL,Kane,089,North Aurora,Village of,53442
IL,Kane,089,Saint Charles,City of,66703
IL,Kane,089,South Elgin,Village of,70720
IL,Kane,089,Woodland Hills,,04078
IL,Kankakee,091,Bourbonnais,Village of,07471
IL,Kankakee,091,Bradley,Village of,07744
IL,Kankakee,091,Kankakee,City of,38934
IL,Kankakee,091,West Kankakee,,38934
IL,Kendall,093,Aurora,City of,03012
IL,Kendall,093,Joliet,City of,38570
IL,Kendall,093,Minooka,Village of,49607
IL,Kendall,093,Montgomery,Village of,50218
IL,Kendall,093,Oswego,Village of,56887
IL,Kendall,093,Plainfield,Village of,60287
IL,Kendall,093,Plano,City of,60352
IL,Kendall,093,Yorkville,City of,84038
IL,Knox,095,Galesburg,City of,28326
IL,Lake,097,Antioch,Village of,01595
IL,Lake,097,Arlington Heights,Village of,02154
IL,Lake,097,Barrington,Village of,03844
IL,Lake,097,Beach Park,Village of,04303
IL,Lake,097,Braeside,,34722
IL,Lake,097,Buffalo Grove,Village of,09447
IL,Lake,097,Chittenden,,32018
IL,Lake,097,Deerfield,Village of,18992
IL,Lake,097,Fox Lake,Village of,27442
IL,Lake,097,Grayslake,Village of,31121
IL,Lake,097,Gurnee,Village of,32018
IL,Lake,097,Highland Park,City of,34722
IL,Lake,097,Kings Island,,27442
IL,Lake,097,Lake Forest,City of,41105
IL,Lake,097,Lake Zurich,Village of,41742
IL,Lake,097,Libertyville,Village of,43250
IL,Lake,097,Lindenhurst,Village of,43770
IL,Lake,097,Mundelein,Village of,51349
IL,Lake,097,North Chicago,City of,53559
IL,Lake,097,Palatine,Village of,57225
IL,Lake,097,Ravinia,,34722
IL,Lake,097,Round Lake,Village of,66027
IL,Lake,097,Round Lake Beach,Village of,66040
IL,Lake,097,Vernon Hills,Village of,77694
IL,Lake,097,Wauconda,Village of,79267
IL,Lake,097,Waukegan,City of,79293
IL,Lake,097,West Lake Forest,,41105
IL,Lake,097,Wheeling,Village of,81087
IL,Lake,097,Zion,City of,84220
IL,LaSalle,099,Ottawa,City of,56926
IL,LaSalle,099,Peru,City of,59234
IL,LaSalle,099,Streator,City of,73170
IL,Lee,103,Dixon,City of,20162
IL,Livingston,105,Pontiac,City of,61015
IL,Livingston,105,Streator,City of,73170
IL,Logan,107,Lincoln,City of,43536
IL,Macon,115,Decatur,City of,18823
IL,Macon,115,Larkdale,,18823
IL,Madison,119,Alton,City of,01114
IL,Madison,119,Collinsville,City of,15599
IL,Madison,119,Edwardsville,City of,22697
IL,Madison,119,Glen Carbon,Village of,29639
IL,Madison,119,Godfrey,Village of,30094
IL,Madison,119,Granite City,City of,30926
IL,Madison,119,Meadow Heights,,15599
IL,Madison,119,Nameoki,,30926
IL,Madison,119,North Alton,,30094
IL,Madison,119,Wood River,City of,83271
IL,Marion,121,Centralia,City of,12164
IL,McDonough,109,Macomb,City of,45889
IL,McHenry,111,Algonquin,Village of,00685
IL,McHenry,111,Cary,Village of,11592
IL,McHenry,111,Crystal Lake,City of,17887
IL,McHenry,111,Fox Lake,Village of,27442
IL,McHenry,111,Huntley,Village of,36750
IL,McHenry,111,Lake in the Hills,Village of,41183
IL,McHenry,111,McHenry,City of,45694
IL,McHenry,111,McHenry Shores,,45694
IL,McHenry,111,Woodstock,City of,83349
IL,McLean,113,Bloomington,City of,06613
IL,McLean,113,Normal,Town of,53234
IL,Morgan,137,Jacksonville,City of,38115
IL,Peoria,143,El Vista,,59000
IL,Peoria,143,Golden Acres,,59000
IL,Peoria,143,Pekin,City of,58447
IL,Peoria,143,Peoria,City of,59000
IL,Peoria,143,Sankoty,,59000
IL,Rock Island,161,Bridgeway Addition,,49867
IL,Rock Island,161,East Moline,City of,22073
IL,Rock Island,161,Moline,City of,49867
IL,Rock Island,161,Rock Island,City of,65078
IL,Sangamon,167,Chatham,Village of,12684
IL,Sangamon,167,Devereux Heights,,72000
IL,Sangamon,167,Springfield,City of,72000
IL,St. Clair,163,Belleville,City of,04845
IL,St. Clair,163,Cahokia,Village of,10370
IL,St. Clair,163,Carbon,,55249
IL,St. Clair,163,Collinsville,City of,15599
IL,St. Clair,163,Crossroads,,25141
IL,St. Clair,163,East Saint Louis,City of,22255
IL,St. Clair,163,Edgemont,,22255
IL,St. Clair,163,Fairview Heights,City of,25141
IL,St. Clair,163,French Village,,25141
IL,St. Clair,163,Glenview,,55249
IL,St. Clair,163,O'Fallon,City of,55249
IL,St. Clair,163,Pontiac,,25141
IL,St. Clair,163,Rose Lake,,22255
IL,St. Clair,163,Shiloh,Village of,69524
IL,St. Clair,163,Swansea,Village of,74119
IL,St. Clair,163,Union Hill,,25141
IL,Stephenson,177,Freeport,City of,27884
IL,Tazewell,179,Beverly Manor,,79033
IL,Tazewell,179,Cloverdale,,22164
IL,Tazewell,179,East Peoria,City of,22164
IL,Tazewell,179,Gardena,,22164
IL,Tazewell,179,Highway Village,,22164
IL,Tazewell,179,Morton,Village of,50621
IL,Tazewell,179,Pekin,City of,58447
IL,Tazewell,179,Robein,,22164
IL,Tazewell,179,Washington,City of,79033
IL,Vermilion,183,Danville,City of,18563
IL,Vermilion,183,South Danville,,18563
IL,Washington,189,Centralia,City of,12164
IL,Whiteside,195,Sterling,City of,72546
IL,Will,197,Aurora,City of,03012
IL,Will,197,Bolingbrook,Village of,07133
IL,Will,197,Channahon,Village of,12476
IL,Will,197,Crest Hill,City of,17458
IL,Will,197,East Joliet,,38570
IL,Will,197,Forest Park,,38570
IL,Will,197,Frankfort,Village of,27624
IL,Will,197,Goodings Grove,,35835
IL,Will,197,Homer Glen,Village of,35835
IL,Will,197,Joliet,City of,38570
IL,Will,197,Lemont,Village of,42795
IL,Will,197,Lidice,,17458
IL,Will,197,Lockport,City of,44225
IL,Will,197,Matteson,Village of,47540
IL,Will,197,Minooka,Village of,49607
IL,Will,197,Mokena,Village of,49854
IL,Will,197,Naperville,City of,51622
IL,Will,197,New Lenox,Village of,52584
IL,Will,197,Orland Park,Village of,56640
IL,Will,197,Park Forest,Village of,57732
IL,Will,197,Plainfield,Village of,60287
IL,Will,197,Raynor Park,,38570
IL,Will,197,Rockdale Junction,,17458
IL,Will,197,Romeoville,Village of,65442
IL,Will,197,Sauk Village,Village of,67769
IL,Will,197,Shorewood,Village of,69758
IL,Will,197,South Lockport,,44225
IL,Will,197,Tinley Park,Village of,75484
IL,Will,197,Woodridge,Village of,83245
IL,Williamson,199,Carbondale,City of,11163
IL,Williamson,199,Herrin,City of,34358
IL,Williamson,199,Marion,City of,46916
IL,Winnebago,201,Loves Park,City of,45031
IL,Winnebago,201,Machesney Park,Village of,45726
IL,Winnebago,201,North Park,,45726
IL,Winnebago,201,Rockford,City of,65000
IL,Winnebago,201,Roscoe,Village of,65611
IN,Allen,003,Anthony Wayne Village,,25000
IN,Allen,003,Avalon,,25000
IN,Allen,003,Eastland Gardens,,25000
IN,Allen,003,Fairfax,,25000
IN,Allen,003,Fort Wayne,City of,25000
IN,Allen,003,Hillcrest,,25000
IN,Allen,003,Indian Village,,25000
IN,Allen,003,Lake Shores,,25000
IN,Allen,003,Lincolnshire,,25000
IN,Allen,003,New Haven,City of,52992
IN,Allen,003,North Highland,,25000
IN,Allen,003,Northcrest,,25000
IN,Allen,003,Tanglewood,,52992
IN,Allen,003,Waynedale,,25000
IN,Allen,003,Westchester,,25000
IN,Bartholomew,005,Columbus,City of,14734
IN,Bartholomew,005,East Columbus,,14734
IN,Bartholomew,005,Forest Park,,14734
IN,Bartholomew,005,North Columbus,,14734
IN,Bartholomew,005,Parkside,,14734
IN,Boone,011,Brendan Wood,,42624
IN,Boone,011,Lebanon,City of,42624
IN,Boone,011,Northfield Village,,42624
IN,Boone,011,Zionsville,Town of,86372
IN,Cass,017,Logansport,City of,44658
IN,Clark,019,Blackiston Village,,12934
IN,Clark,019,Clarksville,Town of,12934
IN,Clark,019,Jeffersonville,City of,38358
IN,Clark,019,Port Fulton,,38358
IN,Clinton,023,Frankfort,City of,25324
IN,Clinton,023,Kentwood,,25324
IN,Clinton,023,Wilshire,,25324
IN,Daviess,027,Washington,City of,80504
IN,Decatur,031,Greensburg,City of,29718
IN,DeKalb,033,Auburn,City of,02674
IN,Delaware,035,Andersonville,,51876
IN,Delaware,035,Creston,,51876
IN,Delaware,035,Irvington,,51876
IN,Delaware,035,Muncie,City of,51876
IN,Dubois,037,Jasper,City of,37782
IN,Elkhart,039,East Lake Estates,,20728
IN,Elkhart,039,Elkhart,City of,20728
IN,Elkhart,039,Goshen,City of,28386
IN,Elkhart,039,Greenleaf Manor,,20728
IN,Fayette,041,Connersville,City of,14932
IN,Floyd,043,New Albany,City of,52326
IN,Floyd,043,Silver Hills,,52326
IN,Grant,053,Marion,City of,46908
IN,Hamilton,057,Carmel,City of,10342
IN,Hamilton,057,Federal Hill,,54180
IN,Hamilton,057,Fishers,Town of,23278
IN,Hamilton,057,Monterey Village,,54180
IN,Hamilton,057,Newark Village,,10342
IN,Hamilton,057,Noblesville,City of,54180
IN,Hamilton,057,West Noblesville,,54180
IN,Hamilton,057,Westfield,Town of,82700
IN,Hancock,059,Greenfield,City of,29520
IN,Hendricks,063,Avon,Town of,02908
IN,Hendricks,063,Brownsburg,Town of,08416
IN,Hendricks,063,Plainfield,Town of,60246
IN,Henry,065,Belmont,,52740
IN,Henry,065,New Castle,City of,52740
IN,Howard,067,Kokomo,City of,40392
IN,Huntington,069,Huntington,City of,35302
IN,Jackson,071,Seymour,City of,68832
IN,Jackson,071,Sunset Parkway,,68832
IN,Jefferson,077,Madison,City of,45990
IN,Jefferson,077,North Madison,,45990
IN,Johnson,081,Franklin,City of,25450
IN,Johnson,081,Greenwood,City of,29898
IN,Johnson,081,Imperial Hills,,29898
IN,Knox,083,Vincennes,City of,79208
IN,Kosciusko,085,Warsaw,City of,80306
IN,Lake,089,Aetna,,27000
IN,Lake,089,Buffington,,27000
IN,Lake,089,Cedar Lake,Town of,11062
IN,Lake,089,Chapel Manor,,48528
IN,Lake,089,Clarke Junction,,27000
IN,Lake,089,Cook,,11062
IN,Lake,089,Crown Point,City of,16138
IN,Lake,089,Dyer,Town of,19270
IN,Lake,089,East Chicago,City of,19486
IN,Lake,089,Gary,City of,27000
IN,Lake,089,Gibson,,31000
IN,Lake,089,Glen Park,,27000
IN,Lake,089,Griffith,Town of,30042
IN,Lake,089,Hammond,City of,31000
IN,Lake,089,Hartsdale,,68220
IN,Lake,089,Hessville,,31000
IN,Lake,089,Highland,Town of,33466
IN,Lake,089,Hobart,City of,34114
IN,Lake,089,Independence Hill,,48528
IN,Lake,089,Indiana Harbor,,19486
IN,Lake,089,Ivanhoe,,27000
IN,Lake,089,Lake Station,City of,41535
IN,Lake,089,Lincoln Village,,48528
IN,Lake,089,Lottaville,,48528
IN,Lake,089,Maynard,,51912
IN,Lake,089,Merrillville,Town of,48528
IN,Lake,089,Miller,,27000
IN,Lake,089,Munster,Town of,51912
IN,Lake,089,Osborn,,31000
IN,Lake,089,Pine,,27000
IN,Lake,089,Robertsdale,,31000
IN,Lake,089,Saint John,Town of,66852
IN,Lake,089,Schererville,Town of,68220
IN,Lake,089,Tolleston,,27000
IN,Lake,089,Turkey Creek Meadows,,48528
IN,LaPorte,091,Davis,,48798
IN,LaPorte,091,La Porte,City of,42246
IN,LaPorte,091,Michigan City,City of,48798
IN,Lawrence,093,Bedford,City of,04114
